path,key,english,japanese
Audio/english/AudioFile/9/1/911882e8,english,"Fire Teams reported engaging on the ground and on the rooftops' positions, out."
Audio/english/AudioFile/9/1/911b3170,english,"We're in the shit here, Red Crown."
Audio/english/AudioFile/9/1/911e8a06,english,Ewww!
Audio/english/AudioFile/9/1/911f6a33,english,Clear the area!
Audio/english/AudioFile/9/1/912a52e0,english,Let me check him out. Stand back!
Audio/english/AudioFile/9/1/9141d260,english,"Hey, what's going on here?"
Audio/english/AudioFile/9/1/914474ff,english,"Target neutralized.... Come back....? Yeah, I'm sure."
Audio/english/AudioFile/9/1/914600de,english,Searching last known coordinates. No confirm.
Audio/english/AudioFile/9/1/915092ae,english,Did anyone see what happened?
Audio/english/AudioFile/9/1/91527033,english,Fuck yeah!
Audio/english/AudioFile/9/1/91581a71,english,Guns still work!
Audio/english/AudioFile/9/1/9159377f,english,Full fire!
Audio/english/AudioFile/9/1/915c2248,english,"*laughing* What a shot, outstanding, outstanding."
Audio/english/AudioFile/9/1/915f9e5e,english,"Open the hatch, get us out! Get us out!"
Audio/english/AudioFile/9/1/9162f377,english,"Roger that, yes."
Audio/english/AudioFile/9/1/916646d1,english,"Aw, shit! I can't fuckin' breath, man! *coughs*"
Audio/english/AudioFile/9/1/918145f0,english,Open up the armory -- we need more firepower!
Audio/english/AudioFile/9/1/91814fc1,english,"Red Crown, we've lost him, permission to return to base."
Audio/english/AudioFile/9/1/91850d13,english,"Not good at waiting, huh?"
Audio/english/AudioFile/9/1/91871f65,english,"Security of Yankee Five has been compromised. Base is engaged, out."
Audio/english/AudioFile/9/1/9187fb4a,english,I'm taking this guy down.
Audio/english/AudioFile/9/1/918f6aa0,english,"Systems green, targets on the board. Confirm and we'll begin fire."
Audio/english/AudioFile/9/1/919c3aba,english,*coughing*
Audio/english/AudioFile/9/1/919d64dc,english,"That's serial serious, double engage."
Audio/english/AudioFile/9/1/91a7a67f,english,I’ve moved most of my gear to this location. I think I have enough here to start researching the outbreak.... With your help.
Audio/english/AudioFile/9/1/91ae88ab,english,"Razorback, out!"
Audio/english/AudioFile/9/1/91b494ae,english,"Oh, uh, noooo!"
Audio/english/AudioFile/9/1/91b71481,english,Don't stop!
Audio/english/AudioFile/9/1/91b9900f,english,"Altitude Two Five Zero, regroup and prepare for reinsertion."
Audio/english/AudioFile/9/1/91ba3b2f,english,"HQ, target maneuvering, we are attempting to sustain engagement."
Audio/english/AudioFile/9/1/91bcfef1,english,Delta Team. Get out of the Hot Zone and prepare for an all-front attack.
Audio/english/AudioFile/9/1/91c109ed,english,Get your heads on straight people.
Audio/english/AudioFile/9/1/91c7743b,english,Hit him from all sides!
Audio/english/AudioFile/9/1/91cfe1c3,english,"Ex-excuse me, what did you see?"
Audio/english/AudioFile/9/1/91d3301a,english,"Blackjack pulling out, need to reload, over."
Audio/english/AudioFile/9/1/91d66f12,english,What happened?
Audio/english/AudioFile/9/1/91dbd944,english,"Voodoo Seven, leaving Target Zone. It's done. Nice work."
Audio/english/AudioFile/9/1/91de2930,english,This is fucked up!
Audio/english/AudioFile/9/1/91e357c1,english,"HELP ME! No, no, no, please! HELP ME!"
Audio/english/AudioFile/9/1/91e5b4b6,english,"Perimeter secure, send us a new op., over."
Audio/english/AudioFile/9/1/91e7dd3d,english,Hey! Anyone know what happened?
Audio/english/AudioFile/9/1/91fb9151,english,I don't get it.
Audio/english/AudioFile/9/2/9207f1ba,english,Whatever that asshole did to me… I can't transform.
Audio/english/AudioFile/9/2/920c7e5a,english,"Target at our Twenty, RC, over."
Audio/english/AudioFile/9/2/92173bc8,english,"Package play is active. By the numbers, Field Team."
Audio/english/AudioFile/9/2/9222efa5,english,Call the cops!
Audio/english/AudioFile/9/2/9226e0c9,english,I'm putting the Strike Package on the grid.
Audio/english/AudioFile/9/2/922782b1,english,"I'm good, I'm good!"
Audio/english/AudioFile/9/2/9228d773,english,"Echo One Alpha has lost the target, over."
Audio/english/AudioFile/9/2/922ae06a,english,Get off him!
Audio/english/AudioFile/9/2/922dcceb,english,Drop that hostage!
Audio/english/AudioFile/9/2/923090ad,english,"Field Team, find cover. We're going to terminate those skins, over."
Audio/english/AudioFile/9/2/92349ba9,english,Good on ammo?,装備に問題はないな！
Audio/english/AudioFile/9/2/923534cd,english,Grab cover!
Audio/english/AudioFile/9/2/92370ebb,english,Message received.
Audio/english/AudioFile/9/2/923a45d2,english,It's real bad. I say cut our losses.
Audio/english/AudioFile/9/2/9241cc9d,english,Hostile arming!
Audio/english/AudioFile/9/2/924a00ce,english,They're shooting at us!
Audio/english/AudioFile/9/2/924ab8d3,english,Down on your fucking knees!
Audio/english/AudioFile/9/2/9252b0bc,english,Incoming!,来たぞ！
Audio/english/AudioFile/9/2/925ceb13,english,Deploying.
Audio/english/AudioFile/9/2/9261cf65,english,Watch for burners!
Audio/english/AudioFile/9/2/9267e45e,english,Cap that slippery bitch.
Audio/english/AudioFile/9/2/926c4192,english,Stay out of his way!
Audio/english/AudioFile/9/2/9275d5fc,english,That's our target!
Audio/english/AudioFile/9/2/92827cf3,english,"I’m going to have to let them take me down, but I need to make it look real -  Put up a fight, try and take this place down with me."
Audio/english/AudioFile/9/2/9285d84b,english,"Your Zone will be hot for the next while. Red Crown, over and out."
Audio/english/AudioFile/9/2/9289ecf4,english,Down! DOWN!,やれ！ やれ！
Audio/english/AudioFile/9/2/928a222d,english,"Lightning bug has an update, deploy, deploy."
Audio/english/AudioFile/9/2/928b866d,english,Red Crown hears you. Standby.
Audio/english/AudioFile/9/2/928c2adf,english,"Whoa, suspect, I mean, suspect is onsite!"
Audio/english/AudioFile/9/2/928ca3e2,english,We have a 10-60 in progress.
Audio/english/AudioFile/9/2/9290b6cb,english,"Razorback One, combing for target."
Audio/english/AudioFile/9/2/92939eea,english,We're hit! It's no good. Get out. Get out now!
Audio/english/AudioFile/9/2/929a7285,english,"Pull them back, we're clear."
Audio/english/AudioFile/9/2/92a7411c,english,*scream*
Audio/english/AudioFile/9/2/92a8c689,english,Yeah! Make him eat it!
Audio/english/AudioFile/9/2/92a95c2e,english,"Listen up -- we're gonna reroute. Tactical, I need a new path, relaying co-ords now, priority! "
Audio/english/AudioFile/9/2/92a96923,english,"Ah, air support, the feel-good factor of the modern battlefield. What the fuck do they need us for?"
Audio/english/AudioFile/9/2/92a9a23c,english,ZEUS was here. Get eyes in the air!
Audio/english/AudioFile/9/2/92aa4e48,english,He's infected! Keep back!
Audio/english/AudioFile/9/2/92be4a8f,english,"Hostile down! Oh, yeah!"
Audio/english/AudioFile/9/2/92be9eb1,english,"Red Crown, Fire base Echo reporting loss of target. Do you copy?"
Audio/english/AudioFile/9/2/92bf7faf,english,"Watch it, motherfuckers!"
Audio/english/AudioFile/9/2/92c127da,english,I'm seeing multiple targets inbound on your position from the east. Be aware.
Audio/english/AudioFile/9/2/92c14a76,english,"Back off, repeat, BACK OFF!"
Audio/english/AudioFile/9/2/92c2da6e,english,"Mayday, mayday! We're going down! Whole thing is going in...."
Audio/english/AudioFile/9/2/92c63fd8,english,"Mission failure, Red Crown, ZEUS has lost us."
Audio/english/AudioFile/9/2/92caeaeb,english,Sound off!
Audio/english/AudioFile/9/2/92d06c1f,english,"ZEUS down. Nice work, Marines!"
Audio/english/AudioFile/9/2/92e967b8,english,Ten hut.
Audio/english/AudioFile/9/2/92ea8e05,english,"Red Crown, Birds holding and ready to commit. Pop hull down."
Audio/english/AudioFile/9/2/92ed9fb3,english,Mercer.
Audio/english/AudioFile/9/2/92ef030f,english,"It's confirmed. We got ZEUS, sir."
Audio/english/AudioFile/9/2/92f0df2a,english,What the hell!
Audio/english/AudioFile/9/2/92f1506a,english,There he is! There's Mercer and those fucking things are after him!
Audio/english/AudioFile/9/2/92f1ba7c,english,Stand back and put your hands in the air!
Audio/english/AudioFile/9/2/92f47e3d,english,Ready for impact!
Audio/english/AudioFile/9/2/92f88939,english,Field something fast. Now.
Audio/english/AudioFile/9/2/92fafc22,english,"Deploying Package pattern Gold. Hold until Package arrival, over."
Audio/english/AudioFile/9/2/92fe3377,english,Damn. That's quite a fuckin' trick.
Audio/english/AudioFile/9/3/930d3cba,english,*coughing*
Audio/english/AudioFile/9/3/930d5136,english,They're here!
Audio/english/AudioFile/9/3/93176043,english,That can't be my fault!
Audio/english/AudioFile/9/3/9317d48a,english,I think it's in that vehicle!
Audio/english/AudioFile/9/3/931a98ca,english,*argh*
Audio/english/AudioFile/9/3/93302f35,english,Watch out! Watch out!
Audio/english/AudioFile/9/3/93322de2,english,Looks like we're clear to the wire. Move back to positions and hunker down. Yankee Station clear.
Audio/english/AudioFile/9/3/933314b8,english,Aaaaaaaaarrrrgh!
Audio/english/AudioFile/9/3/9334dc32,english,Ghost Four Five initiating sweep and search pattern.
Audio/english/AudioFile/9/3/933a791d,english,"Reform your positions, over. Get on me."
Audio/english/AudioFile/9/3/9343fae1,english,"It's go time, Marines. All in. Go, go, go."
Audio/english/AudioFile/9/3/934a59cf,english,Report this on the net!
Audio/english/AudioFile/9/3/934aa8d2,english,"10-4, Dispatch."
Audio/english/AudioFile/9/3/934eefa8,english,"It's real ugly in here, sir!"
Audio/english/AudioFile/9/3/935f01c0,english,Aaaagh!
Audio/english/AudioFile/9/3/935faba0,english,Locked and cocked and no one to play with. Four Sixty minimum. Out.
Audio/english/AudioFile/9/3/936c1af5,english,"Infected, infected, twelve o'clock!"
Audio/english/AudioFile/9/3/936cb419,english,*grunt* Son of a bitch!
Audio/english/AudioFile/9/3/936e8dde,english,"Roger, we are clear on contact, over."
Audio/english/AudioFile/9/3/9371c533,english,Wrong guy.
Audio/english/AudioFile/9/3/937af02b,english,Police! Police! There's your man! There!
Audio/english/AudioFile/9/3/937e5525,english,Report... Zeus is... fighting alongside us?
Audio/english/AudioFile/9/3/9381801a,english,You're crushing me!
Audio/english/AudioFile/9/3/9381f29d,english,"Pickle is hot, radar has targets, we're on point."
Audio/english/AudioFile/9/3/938454bc,english,It's locked up tight.
Audio/english/AudioFile/9/3/9388a599,english,Get me a fucking doctor!
Audio/english/AudioFile/9/3/938b6631,english,Find a place to hide!
Audio/english/AudioFile/9/3/938d622f,english,"Uuuh, huh!"
Audio/english/AudioFile/9/3/9392582f,english,"Ah, go to hell."
Audio/english/AudioFile/9/3/939271e6,english,Fucking friendlies!
Audio/english/AudioFile/9/3/93a1aecd,english,I think it's falling!
Audio/english/AudioFile/9/3/93a3c0f3,english,Find shelter! Hide!
Audio/english/AudioFile/9/3/93ad5548,english,Check it out! We're going in!
Audio/english/AudioFile/9/3/93add686,english,You think you can take me?
Audio/english/AudioFile/9/3/93b4ccb7,english,Don't do it. Please.
Audio/english/AudioFile/9/3/93bd54ce,english,Negative from RED CROWN.
Audio/english/AudioFile/9/3/93be0b9c,english,Good evening.
Audio/english/AudioFile/9/3/93c39f2b,english,"I need Fire and EMS, minor injuries."
Audio/english/AudioFile/9/3/93d29119,english,More Ammo!
Audio/english/AudioFile/9/3/93d3e5f1,english,There's one for me.
Audio/english/AudioFile/9/3/93e0434a,english,Kill it!
Audio/english/AudioFile/9/3/93e05eed,english,That's negative.
Audio/english/AudioFile/9/3/93e437d7,english,Uuuaaaaaaaahhhh!
Audio/english/AudioFile/9/3/93e63b2a,english,"Target continuous, please, laser stable."
Audio/english/AudioFile/9/3/93e7e5a3,english,Rendezvous at Zero India Niner.
Audio/english/AudioFile/9/3/93ecdb1a,english,Blackjack on point.,Blackjack、現場に到着。
Audio/english/AudioFile/9/3/93f58444,english,"Delivering rhubarb, then reef it."
Audio/english/AudioFile/9/3/93fb68e6,english,"Alright, Thunder group, prepare for another pass "
Audio/english/AudioFile/9/4/9400630a,english,Negative.
Audio/english/AudioFile/9/4/94026a4c,english,"Kill me, devour me, just don't fuckin' infect me."
Audio/english/AudioFile/9/4/9420e479,english,"HQ, I'm stepping into this."
Audio/english/AudioFile/9/4/9430e6c8,english,"ZEUS, repeat again, you did say ZEUS?"
Audio/english/AudioFile/9/4/94311b1e,english,Fuck. We're murderers!
Audio/english/AudioFile/9/4/94323c86,english,Charlie Nineteen does not copy.
Audio/english/AudioFile/9/4/943731e3,english,He's gotta be here...somewhere.
Audio/english/AudioFile/9/4/9439ba7b,english,"Roger, zero targets, over."
Audio/english/AudioFile/9/4/94408bc9,english,Do we have confirmation? I want a full report from all Field Commanders.
Audio/english/AudioFile/9/4/94412d73,english,Back up. Back up!
Audio/english/AudioFile/9/4/944edf8f,english,Holy shit!
Audio/english/AudioFile/9/4/944f53d6,english,You're strangling me!
Audio/english/AudioFile/9/4/9453f0d2,english,Welcome to New York. Found a crack pipe yet?
Audio/english/AudioFile/9/4/9457c708,english,Some systems down. We're still operational.
Audio/english/AudioFile/9/4/945b775f,english,"We're in the Hot Zone, feed us a target, over."
Audio/english/AudioFile/9/4/9463ab94,english,What the FUCK!?
Audio/english/AudioFile/9/4/946ad10f,english,"Whoa, what's going on here?"
Audio/english/AudioFile/9/4/946c58f3,english,"Roger, Red Crown, engaging. Leave nothing alive."
Audio/english/AudioFile/9/4/946d73ae,english,"Here comes a big one! Elevate, elevate!"
Audio/english/AudioFile/9/4/946efaa2,english,"Assault complete, target down."
Audio/english/AudioFile/9/4/94770629,english,Dear God.... So many people are infected.... Thousands...tens of thousands.... Maybe more....
Audio/english/AudioFile/9/4/947a319e,english,Nooo!
Audio/english/AudioFile/9/4/947b81ab,english,"I want that target gone, do you hear? Open up."
Audio/english/AudioFile/9/4/94866ef4,english,"Oh, Goooooood!"
Audio/english/AudioFile/9/4/948f80be,english,"Without a Strike Team, we're sunk!"
Audio/english/AudioFile/9/4/94922d15,english,"Holy shit, here it comes!"
Audio/english/AudioFile/9/4/94a23f8f,english,Get away from the tank!
Audio/english/AudioFile/9/4/94a5d61d,english,This just keeps getting worse.
Audio/english/AudioFile/9/4/94a941f4,english,"What's this, a fuckin' mating dance?"
Audio/english/AudioFile/9/4/94aba5fc,english,Uh-huh.
Audio/english/AudioFile/9/4/94b0c86c,english,That was a close one!
Audio/english/AudioFile/9/4/94b41d85,english,Cancel the search. Standby for new orders.
Audio/english/AudioFile/9/4/94b971ab,english,"Cut the chatter, clear channel, over."
Audio/english/AudioFile/9/4/94bd7948,english,EHS! *cough* We need EHS!
Audio/english/AudioFile/9/4/94c26ec0,english,Looks like a burner hive or something.
Audio/english/AudioFile/9/4/94c2e2f2,english,Run Now! Go!
Audio/english/AudioFile/9/4/94c8ba12,english,You!? You should be dead!
Audio/english/AudioFile/9/4/94d77f1e,english,"I'm looking for a more secure site, over."
Audio/english/AudioFile/9/4/94d7f58f,english,"Hold on a sec, something's funny...."
Audio/english/AudioFile/9/4/94d926b1,english,How the fuck?
Audio/english/AudioFile/9/4/94db3db2,english,"Don't stop, you idiot!"
Audio/english/AudioFile/9/4/94e0131b,english,Get back!,下がれ！
Audio/english/AudioFile/9/4/94e28ea9,english,What the hell? He was there a second ago.
Audio/english/AudioFile/9/4/94edc0ba,english,Go! Run!
Audio/english/AudioFile/9/4/94f072ea,english,Here we go!,行くぞ！
Audio/english/AudioFile/9/4/94f508ae,english,Small arms won't do it!
Audio/english/AudioFile/9/4/94f9fe10,english,Retreat! Retreat!
Audio/english/AudioFile/9/4/94fa6432,english,*gasping*
Audio/english/AudioFile/9/4/94fb26af,english,GET DOWN!
Audio/english/AudioFile/9/4/94fc21a8,english,*argh*
Audio/english/AudioFile/9/5/95005b1f,english,Fuckin dead!
Audio/english/AudioFile/9/5/950c5670,english,Move away from the tank!
Audio/english/AudioFile/9/5/950e28ff,english,"No go. Fire effect negative, over."
Audio/english/AudioFile/9/5/95110031,english,"Aw, this thing, this thing inside me. I can't...aw, I can't change."
Audio/english/AudioFile/9/5/951233fb,english,Prove who you are. Now!
Audio/english/AudioFile/9/5/9514a722,english,"Multiple confirmations of kill. Keep the body cordoned, Field Team."
Audio/english/AudioFile/9/5/9517de39,english,Cripple it. Don't let it run again.
Audio/english/AudioFile/9/5/9522468a,english,"Face to the fucking ground, asshole!"
Audio/english/AudioFile/9/5/952ebeb4,english,"Shit, where are they going?"
Audio/english/AudioFile/9/5/95310b00,english,"10-54, dispatch -- route medical, over."
Audio/english/AudioFile/9/5/9531613e,english,"We have Judy on hostile, minimize radio, over."
Audio/english/AudioFile/9/5/95317f4e,english,"Out of my fuckin' way, man."
Audio/english/AudioFile/9/5/9539f547,english,"I always did prefer the ""search and destroy"" to the ""sweep and clear"" thing...."
Audio/english/AudioFile/9/5/9542744d,english,"Ooh, oh, gooooooooood!"
Audio/english/AudioFile/9/5/9544a3ca,english,Ghost requesting clearance for take off.
Audio/english/AudioFile/9/5/9549d9f9,english,Watch yourself!
